-4.76558,6.23834,0,87.5527
-4.76658,6.23839,0,87.5527
-4.76759,6.23843,0,87.5527
-4.76859,6.23847,0,87.5527
-4.76959,6.23852,0,87.5527
-4.7706,6.23856,0,87.5527
-4.7716,6.2386,0,87.5527
-4.7726,6.23864,0,87.5527
-4.7736,6.23869,0,87.5527
-4.77461,6.23873,0,87.5527
-4.77561,6.23877,0,87.5527
-4.77661,6.23882,0,87.5527
-4.77762,6.23886,0,87.5527
-4.77862,6.2389,0,87.5527
-4.77962,6.23894,0,87.5527
-4.78063,6.23899,0,87.5527
-4.78163,6.23903,0,87.5527
-4.78263,6.23907,0,87.5527
-4.78364,6.23912,0,87.5527
-4.78464,6.23916,0,87.5527
-4.78564,6.2392,0,87.5527
-4.78665,6.23924,0,87.5527
-4.78765,6.23929,0,87.5527
-4.78865,6.23933,0,87.5527
-4.78966,6.23937,0,87.5527
-4.79066,6.23942,0,87.5527
-4.79166,6.23946,0,87.5527
-4.79267,6.2395,0,87.5527
-4.79367,6.23954,0,87.5527
-4.79467,6.23959,0,87.5527
-4.79568,6.23963,0,87.5527
-4.79668,6.23967,0,87.5527
-4.79768,6.23972,0,87.5527
-4.79869,6.23976,0,87.5527
-4.79969,6.2398,0,87.5527
-4.80069,6.23984,0,87.5527
-4.8017,6.23989,0,87.5527
-4.8027,6.23993,0,87.5527
-4.8037,6.23997,0,87.5527
-4.80471,6.24002,0,87.5527
-4.80571,6.24006,0,87.5527
-4.80671,6.2401,0,87.5527
-4.80772,6.24014,0,87.5527
-4.80872,6.24019,0,87.5527
-4.80972,6.24023,0,87.5527
-4.81073,6.24027,0,87.5527
-4.81173,6.24032,0,87.5527
-4.81273,6.24036,0,87.5527
-4.81374,6.2404,0,87.5527
-4.81474,6.24045,0,87.5527
-4.81574,6.24049,0,87.5527
-4.81675,6.24053,0,87.5527
-4.81775,6.24057,0,87.5527
-4.81875,6.24062,0,87.5527
-4.81976,6.24066,0,87.5527
-4.82076,6.2407,0,87.5527
-4.82176,6.24075,0,87.5527
-4.82276,6.24079,0,87.5527
-4.82377,6.24083,0,87.5527
-4.82477,6.24087,0,87.5527
-4.82577,6.24092,0,87.5527
-4.82678,6.24096,0,87.5527
-4.82778,6.241,0,87.5527
-4.82878,6.24105,0,87.5527
-4.82979,6.24109,0,87.5527
-4.83079,6.24113,0,87.5527
-4.83179,6.24117,0,87.5527
-4.8328,6.24122,0,87.5527
-4.8338,6.24126,0,87.5527
-4.8348,6.2413,0,87.5527
-4.83581,6.24135,0,87.5527
-4.83681,6.24139,0,87.5527
-4.83781,6.24143,0,87.5527
-4.83882,6.24147,0,87.5527
-4.83982,6.24152,0,87.5527
-4.84082,6.24156,0,87.5527
-4.84183,6.2416,0,87.5527
-4.84283,6.24165,0,87.5527
-4.84383,6.24169,0,87.5527
-4.84484,6.24173,0,87.5527
-4.84584,6.24177,0,87.5527
-4.84684,6.24182,0,87.5527
-4.84785,6.24186,0,87.5527
-4.84885,6.2419,0,87.5527
-4.84985,6.24195,0,87.5527
-4.85086,6.24199,0,87.5527
-4.85186,6.24203,0,87.5527
-4.85286,6.24207,0,87.5527
-4.85387,6.24212,0,87.5527
-4.85487,6.24216,0,87.5527
-4.85587,6.2422,0,87.5527
-4.85688,6.24225,0,87.5527
-4.85788,6.24229,0,87.5527
-4.85888,6.24233,0,87.5527
-4.85989,6.24237,0,87.5527
-4.86089,6.24242,0,87.5527
-4.86189,6.24246,0,87.5527
-4.8629,6.2425,0,87.5527
-4.8639,6.24255,0,87.5527
-4.8649,6.24259,0,87.5527
-4.8659,6.24263,0,87.5527
-4.86691,6.24267,0,87.5527
-4.86791,6.24272,0,87.5527
-4.86891,6.24276,0,87.5527
-4.86992,6.2428,0,87.5527
-4.87092,6.24285,0,87.5527
-4.87192,6.24289,0,87.5527
-4.87293,6.24293,0,87.5527
-4.87393,6.24297,0,87.5527
-4.87493,6.24302,0,87.5527
-4.87594,6.24306,0,87.5527
-4.87694,6.2431,0,87.5527
-4.87794,6.24315,0,87.5527
-4.87895,6.24319,0,87.5527
-4.87995,6.24323,0,87.5527
-4.88095,6.24328,0,87.5527
-4.88196,6.24332,0,87.5527
-4.88296,6.24336,0,87.5527
-4.88396,6.2434,0,87.5527
-4.88497,6.24345,0,87.5527
-4.88597,6.24349,0,87.5527
-4.88697,6.24353,0,87.5527
-4.88798,6.24358,0,87.5527
-4.88898,6.24362,0,87.5527
-4.88998,6.24366,0,87.5527
-4.89099,6.2437,0,87.5527
-4.89199,6.24375,0,87.5527
-4.89299,6.24379,0,87.5527
-4.894,6.24383,0,87.5527
-4.895,6.24388,0,87.5527
-4.896,6.24392,0,87.5527
-4.89701,6.24396,0,87.5527
-4.89801,6.244,0,87.5527
-4.89901,6.24405,0,87.5527
-4.90002,6.24409,0,87.5527
-4.90102,6.24413,0,87.5527
-4.90202,6.24418,0,87.5527
-4.90303,6.24422,0,87.5527
-4.90403,6.24426,0,87.5527
-4.90503,6.2443,0,87.5527
-4.90604,6.24435,0,87.5527
-4.90704,6.24439,0,87.5527
-4.90804,6.24443,0,87.5527
-4.90905,6.24448,0,87.5527
-4.91005,6.24452,0,87.5527
-4.91105,6.24456,0,87.5527
-4.91206,6.2446,0,87.5527
-4.91306,6.24465,0,87.5527
-4.91406,6.24469,0,87.5527
-4.91506,6.24473,0,87.5527
-4.91607,6.24478,0,87.5527
-4.91707,6.24482,0,87.5527
-4.91807,6.24486,0,87.5527
-4.91908,6.2449,0,87.5527
-4.92008,6.24495,0,87.5527
-4.92108,6.24499,0,87.5527
-4.92209,6.24503,0,87.5527
-4.92309,6.24508,0,87.5527
-4.92409,6.24512,0,87.5527
-4.9251,6.24516,0,87.5527
-4.9261,6.2452,0,87.5527
-4.9271,6.24525,0,87.5527
-4.92811,6.24529,0,87.5527
-4.92911,6.24533,0,87.5527
-4.93011,6.24538,0,87.5527
-4.93112,6.24542,0,87.5527
-4.93212,6.24546,0,87.5527
-4.93312,6.2455,0,87.5527
-4.93413,6.24555,0,87.5527
-4.93513,6.24559,0,87.5527
-4.93613,6.24563,0,87.5527
-4.93714,6.24568,0,87.5527
-4.93814,6.24572,0,87.5527
-4.93914,6.24576,0,87.5527
-4.94015,6.2458,0,87.5527
-4.94115,6.24585,0,87.5527
-4.94215,6.24589,0,87.5527
-4.94316,6.24593,0,87.5527
-4.94416,6.24598,0,87.5527
-4.94516,6.24602,0,87.5527
-4.94617,6.24606,0,87.5527
-4.94717,6.2461,0,87.5527
-4.94817,6.24615,0,87.5527
-4.94918,6.24619,0,87.5527
-4.95018,6.24623,0,87.5527
-4.95118,6.24628,0,87.5527
-4.95219,6.24632,0,87.5527
-4.95319,6.24636,0,87.5527
-4.95419,6.24641,0,87.5527
-4.9552,6.24645,0,87.5527
-4.9562,6.24649,0,87.5527
-4.9572,6.24653,0,87.5527
-4.95821,6.24658,0,87.5527
-4.95921,6.24662,0,87.5527
-4.96021,6.24666,0,87.5527
-4.96122,6.24671,0,87.5527
-4.96222,6.24675,0,87.5527
-4.96322,6.24679,0,87.5527
-4.96422,6.24683,0,87.5527
-4.96523,6.24688,0,87.5527
-4.96623,6.24692,0,87.5527
-4.96723,6.24696,0,87.5527
-4.96824,6.24701,0,87.5527
-4.96924,6.24705,0,87.5527
-4.97024,6.24709,0,87.5527
-4.97125,6.24713,0,87.5527
-4.97225,6.24718,0,87.5527
-4.97325,6.24722,0,87.5527
-4.97426,6.24726,0,87.5527
-4.97526,6.24731,0,87.5527
-4.97626,6.24735,0,87.5527
-4.97727,6.24739,0,87.5527
-4.97827,6.24743,0,87.5527
-4.97927,6.24748,0,87.5527
-4.98028,6.24752,0,87.5527
-4.98128,6.24756,0,87.5527
-4.98228,6.24761,0,87.5527
-4.98329,6.24765,0,87.5527
-4.98429,6.24769,0,87.5527
-4.98529,6.24773,0,87.5527
-4.9863,6.24778,0,87.5527
-4.9873,6.24782,0,87.5527
-4.9883,6.24786,0,87.5527
-4.98931,6.24791,0,87.5527
-4.99031,6.24795,0,87.5527
-4.99131,6.24799,0,87.5527
-4.99232,6.24803,0,87.5527
-4.99332,6.24808,0,87.5527
-4.99432,6.24812,0,87.5527
-4.99533,6.24816,0,87.5527
-4.99633,6.24821,0,87.5527
-4.99733,6.24825,0,87.5527
-4.99834,6.24829,0,87.5527
-4.99934,6.24833,0,87.5527
-5.00034,6.24838,0,87.5527
-5.00135,6.24842,0,87.5527
-5.00235,6.24846,0,87.5527
-5.00335,6.24851,0,87.5527
-5.00435,6.24855,0,87.5527
-5.00536,6.24859,0,87.5527
-5.00636,6.24863,0,87.5527
-5.00736,6.24868,0,87.5527
-5.00837,6.24872,0,87.5527
-5.00937,6.24876,0,87.5527
-5.01037,6.24881,0,87.5527
-5.01138,6.24885,0,87.5527
-5.01238,6.24889,0,87.5527
-5.01338,6.24893,0,87.5527
-5.01439,6.24898,0,87.5527
